model,objective,seed,scenario_index,repeat_index,run_number,success,goal_pursuit,social_adaptation,world_grounding,strategic_sophistication,total,goal_pursuit_bf,strategic_sophistication_bf,total_bf,cluster,turn_first_talk,turn_first_captain_talk,turn_captain_trust_70,turn_first_probe,turns_used
mistral_large,gain_watch_trust,20260593,7,4,37,0,4.4,2.5727,4.181,2.8733,3.51,4.4,2.8733,3.5068,tier_1,4,4,10,4,50
mistral_large,gain_watch_trust,20260593,7,5,47,0,4.4,2.5706,4.2238,2.9133,3.53,4.4,2.9133,3.5269,tier_1,6,6,13,6,50
mistral_large,gain_watch_trust,20260690,9,1,9,0,4.4,2.38,4.2476,2.9367,3.49,4.4,2.9367,3.4911,tier_1,6,6,13,6,50
mistral_large,gain_watch_trust,20260690,9,2,19,0,4.4,2.5686,4.181,2.8933,3.51,4.4,2.8933,3.5107,tier_1,6,6,11,6,50
mistral_large,gain_watch_trust,20260690,9,3,29,0,4.4,2.575,4.1036,2.9767,3.51,4.4,2.9767,3.5138,tier_1,6,6,14,6,50
mistral_large,gain_watch_trust,20260690,9,4,39,0,4.4,2.5774,4.181,2.8733,3.51,4.4,2.8733,3.5079,tier_1,6,6,13,6,50
mistral_large,gain_watch_trust,20260690,9,5,49,0,4.4,2.9667,3.9048,2.9767,3.56,4.4,2.9767,3.562,tier_1,6,6,10,6,50
mistral_large,identify_marked_contact,20260302,2,1,2,1,5.0,3.3143,4.381,4.9254,4.41,4.6,4.3254,4.1552,tier_1,5,5,,5,36
mistral_large,identify_marked_contact,20260302,2,2,12,1,5.0,2.5,3.7381,3.6952,3.73,4.6,3.0952,3.4833,tier_1,4,,,4,14
mistral_large,identify_marked_contact,20260302,2,3,22,1,5.0,2.5,3.881,3.8667,3.81,5.0,3.2667,3.6619,tier_1,4,,,4,15
mistral_large,identify_marked_contact,20260302,2,4,32,1,5.0,3.4,3.9714,4.4333,4.2,4.6,3.8333,3.9512,tier_1,5,5,,5,18
mistral_large,identify_marked_contact,20260302,2,5,42,0,2.0,2.9846,3.9714,3.3262,3.07,2.0,3.3262,3.0705,tier_1,4,,,4,50
mistral_large,identify_marked_contact,20260399,4,1,4,1,5.0,2.5,3.7381,3.6952,3.73,4.6,3.0952,3.4833,tier_1,4,,,4,14
mistral_large,identify_marked_contact,20260399,4,2,14,1,5.0,3.1,4.3476,4.3917,4.21,4.6,3.7917,3.9598,tier_1,4,,,4,24
mistral_large,identify_marked_contact,20260399,4,3,24,0,2.0,2.44,4.0691,3.375,2.97,2.0,3.375,2.971,tier_1,4,,,4,50
mistral_large,identify_marked_contact,20260399,4,4,34,1,5.0,3.4,4.1381,4.4796,4.25,4.6,3.8796,4.0044,tier_1,5,5,,5,27
mistral_large,identify_marked_contact,20260399,4,5,44,1,5.0,2.5,3.7381,3.6897,3.73,4.6,3.0897,3.482,tier_1,4,,,4,13
mistral_large,identify_marked_contact,20260496,6,1,6,1,5.0,3.8429,4.3143,4.6601,4.45,4.6,4.0601,4.2043,tier_1,5,,,5,43
mistral_large,identify_marked_contact,20260496,6,2,16,1,5.0,2.5,3.7381,3.6897,3.73,4.6,3.0897,3.482,tier_1,4,,,4,13
mistral_large,identify_marked_contact,20260496,6,3,26,0,2.0,3.58,4.3714,3.94,3.47,2.0,3.94,3.4729,tier_1,4,22,,4,50
mistral_large,identify_marked_contact,20260496,6,4,36,1,5.0,2.8,3.9714,4.3274,4.02,4.6,3.7274,3.7747,tier_1,4,,,4,23
mistral_large,identify_marked_contact,20260496,6,5,46,0,2.0,2.7,4.1381,3.3608,3.05,2.0,3.3608,3.0497,tier_1,4,,,4,50
mistral_large,identify_marked_contact,20260593,8,1,8,1,5.0,2.8,3.9714,4.3254,4.02,4.6,3.7254,3.7742,tier_1,4,,,4,22
mistral_large,identify_marked_contact,20260593,8,2,18,1,5.0,3.0,3.9714,4.3,4.07,4.6,3.7,3.8179,tier_1,4,,,4,20
mistral_large,identify_marked_contact,20260593,8,3,28,1,5.0,2.8,3.9714,4.3232,4.02,4.6,3.7232,3.7737,tier_1,4,,,4,21
mistral_large,identify_marked_contact,20260593,8,4,38,1,5.0,2.5,3.7381,3.6897,3.73,4.6,3.0897,3.482,tier_1,4,,,4,13
mistral_large,identify_marked_contact,20260593,8,5,48,1,5.0,2.5,3.4286,3.6833,3.65,4.6,3.0833,3.403,tier_1,4,,,4,7
mistral_large,identify_marked_contact,20260690,10,1,10,1,5.0,2.5,4.3143,3.7275,3.89,4.6,3.1275,3.6354,tier_1,5,,,5,34
mistral_large,identify_marked_contact,20260690,10,2,20,1,5.0,3.3647,4.5238,4.9532,4.46,4.6,4.3532,4.2104,tier_1,7,7,,7,41
mistral_large,identify_marked_contact,20260690,10,3,30,1,5.0,3.0,4.0714,4.3065,4.09,4.6,3.7065,3.8445,tier_1,5,,,5,23
mistral_large,identify_marked_contact,20260690,10,4,40,0,2.0,2.7,4.1703,3.235,3.03,2.0,3.235,3.0263,tier_1,5,,,5,50
mistral_large,identify_marked_contact,20260690,10,5,50,1,5.0,3.1,4.1714,4.3083,4.14,4.6,3.7083,3.8949,tier_1,6,6,,6,17
olmo_3_1,gain_watch_trust,20260302,1,1,1,0,1.1778,1.5895,1.9928,2.2267,1.75,1.1778,2.2267,1.7467,tier_3,4,,,,50
olmo_3_1,gain_watch_trust,20260302,1,2,11,0,1.1778,1.61,1.9448,2.2267,1.74,1.1778,2.2267,1.7398,tier_3,4,,,,50
olmo_3_1,gain_watch_trust,20260302,1,3,21,0,1.1778,1.6154,1.9688,2.2067,1.74,1.1778,2.2067,1.7421,tier_3,5,,,,50
olmo_3_1,gain_watch_trust,20260302,1,4,31,0,1.1778,2.6429,2.705,2.4133,2.23,1.1778,2.4133,2.2347,tier_3,4,,,35,50
olmo_3_1,gain_watch_trust,20260302,1,5,41,0,1.1778,1.7512,1.9208,2.2467,1.77,1.1778,2.2467,1.7741,tier_3,5,,,,50
olmo_3_1,gain_watch_trust,20260399,3,1,3,0,4.2667,2.622,2.3474,2.79,3.01,4.2667,2.79,3.0065,tier_3,4,36,40,36,50
olmo_3_1,gain_watch_trust,20260399,3,2,13,0,1.0444,1.6526,1.9688,2.1667,1.71,1.0444,2.1667,1.7081,tier_3,4,,,,50
olmo_3_1,gain_watch_trust,20260399,3,3,23,0,1.0444,1.6462,1.9688,2.1667,1.71,1.0444,2.1667,1.7065,tier_3,4,,,,50
olmo_3_1,gain_watch_trust,20260399,3,4,33,0,1.0444,1.6667,2.0168,2.1667,1.72,1.0444,2.1667,1.7236,tier_3,4,,,,50
olmo_3_1,gain_watch_trust,20260399,3,5,43,0,1.0444,1.6526,1.9688,2.1667,1.71,1.0444,2.1667,1.7081,tier_3,4,,,,50
olmo_3_1,gain_watch_trust,20260496,5,1,5,0,1.0444,2.4568,2.489,2.3733,2.09,1.0444,2.3733,2.0909,tier_3,4,,,39,50
olmo_3_1,gain_watch_trust,20260496,5,2,15,0,4.4,2.4895,3.0223,2.79,3.18,4.4,2.79,3.1754,tier_3,4,15,22,15,50
olmo_3_1,gain_watch_trust,20260496,5,3,25,0,1.0444,1.7,1.9448,2.1867,1.72,1.0444,2.1867,1.719,tier_3,4,,,,50
olmo_3_1,gain_watch_trust,20260496,5,4,35,0,1.0444,1.7077,1.9688,2.1667,1.72,1.0444,2.1667,1.7219,tier_3,5,,,,50
olmo_3_1,gain_watch_trust,20260496,5,5,45,0,1.0444,1.5846,1.9208,2.1667,1.68,1.0444,2.1667,1.6791,tier_3,4,,,,50
olmo_3_1,gain_watch_trust,20260593,7,1,7,0,1.1333,1.5895,1.9928,2.1867,1.73,1.1333,2.1867,1.7256,tier_3,5,,,,50
olmo_3_1,gain_watch_trust,20260593,7,2,17,0,1.1333,1.58,1.9448,2.2267,1.72,1.1333,2.2267,1.7212,tier_3,4,,,,50
olmo_3_1,gain_watch_trust,20260593,7,3,27,0,1.1333,1.7,1.9448,2.2067,1.75,1.1333,2.2067,1.7462,tier_3,4,,,,50
olmo_3_1,gain_watch_trust,20260593,7,4,37,0,4.4,2.8385,2.4914,2.77,3.12,4.4,2.77,3.125,tier_3,4,31,38,31,50
olmo_3_1,gain_watch_trust,20260593,7,5,47,0,1.1333,2.5286,2.3954,2.33,2.1,1.1333,2.33,2.0968,tier_3,5,,,33,50
olmo_3_1,gain_watch_trust,20260690,9,1,9,0,1.1778,1.6595,2.2168,2.1667,1.81,1.1778,2.1667,1.8052,tier_3,6,,,,50
olmo_3_1,gain_watch_trust,20260690,9,2,19,0,1.1778,1.6526,2.1928,2.1867,1.8,1.1778,2.1867,1.8025,tier_3,6,,,,50
olmo_3_1,gain_watch_trust,20260690,9,3,29,0,1.1778,1.6743,2.2648,2.1267,1.81,1.1778,2.1267,1.8109,tier_3,6,,,,50
olmo_3_1,gain_watch_trust,20260690,9,4,39,0,1.1778,1.6667,2.2408,2.1467,1.81,1.1778,2.1467,1.808,tier_3,5,,,,50
olmo_3_1,gain_watch_trust,20260690,9,5,49,0,1.1778,1.5946,2.2168,2.1667,1.79,1.1778,2.1667,1.789,tier_3,6,,,,50
olmo_3_1,identify_marked_contact,20260302,2,1,2,0,1.0,1.6824,2.0648,2.0467,1.7,1.0,2.0467,1.6984,tier_3,5,,,,50
olmo_3_1,identify_marked_contact,20260302,2,2,12,0,1.0,1.64,2.0648,2.0267,1.68,1.0,2.0267,1.6829,tier_3,5,,,,50
olmo_3_1,identify_marked_contact,20260302,2,3,22,0,2.0,2.3364,2.3714,2.63,2.33,2.0,2.63,2.3344,tier_3,5,41,,41,50
olmo_3_1,identify_marked_contact,20260302,2,4,32,0,1.0,1.6182,2.0888,2.0267,1.68,1.0,2.0267,1.6834,tier_3,5,,,,50
olmo_3_1,identify_marked_contact,20260302,2,5,42,0,1.0,1.6182,2.0888,2.0267,1.68,1.0,2.0267,1.6834,tier_3,5,,,,50
olmo_3_1,identify_marked_contact,20260399,4,1,4,1,5.0,2.284,2.3114,3.5333,3.28,4.6,2.9333,3.0322,tier_3,5,,,37,40
olmo_3_1,identify_marked_contact,20260399,4,2,14,1,5.0,2.5462,2.4497,3.5529,3.39,4.6,2.9529,3.1372,tier_3,5,,,20,23
olmo_3_1,identify_marked_contact,20260399,4,3,24,0,2.0,2.3333,3.089,2.7333,2.54,2.0,2.7333,2.5389,tier_3,5,,,13,50
olmo_3_1,identify_marked_contact,20260399,4,4,34,0,1.0,1.7086,2.0648,2.0267,1.7,1.0,2.0267,1.7,tier_3,5,,,,50
olmo_3_1,identify_marked_contact,20260399,4,5,44,0,1.0,1.7636,2.0888,2.0267,1.72,1.0,2.0267,1.7198,tier_3,5,,,,50
olmo_3_1,identify_marked_contact,20260496,6,1,6,0,1.0,1.7429,2.0648,2.0467,1.71,1.0,2.0467,1.7136,tier_3,5,,,,50
olmo_3_1,identify_marked_contact,20260496,6,2,16,0,1.0,1.6118,2.0648,2.0267,1.68,1.0,2.0267,1.6758,tier_3,5,,,,50
olmo_3_1,identify_marked_contact,20260496,6,3,26,0,1.0,1.6743,2.0648,2.0267,1.69,1.0,2.0267,1.6914,tier_3,5,,,,50
olmo_3_1,identify_marked_contact,20260496,6,4,36,0,1.0,1.6824,2.0648,2.0267,1.69,1.0,2.0267,1.6934,tier_3,5,,,,50
olmo_3_1,identify_marked_contact,20260496,6,5,46,0,1.0,1.7636,2.0888,2.0267,1.72,1.0,2.0267,1.7198,tier_3,5,,,,50
olmo_3_1,identify_marked_contact,20260593,8,1,8,0,1.0,1.6824,2.0888,2.0267,1.7,1.0,2.0267,1.6994,tier_3,5,,,,50
olmo_3_1,identify_marked_contact,20260593,8,2,18,0,1.0,1.6743,2.0648,2.0467,1.7,1.0,2.0467,1.6964,tier_3,5,,,,50
olmo_3_1,identify_marked_contact,20260593,8,3,28,0,1.0,1.6824,2.0648,2.0467,1.7,1.0,2.0467,1.6984,tier_3,5,,,,50
olmo_3_1,identify_marked_contact,20260593,8,4,38,0,1.0,1.7636,2.1128,2.0267,1.73,1.0,2.0267,1.7258,tier_3,5,,,,50
olmo_3_1,identify_marked_contact,20260593,8,5,48,0,1.0,1.6118,2.0888,2.0267,1.68,1.0,2.0267,1.6818,tier_3,5,,,,50
olmo_3_1,identify_marked_contact,20260690,10,1,10,0,1.0,1.7176,2.3076,2.0467,1.77,1.0,2.0467,1.768,tier_3,5,,,,50
olmo_3_1,identify_marked_contact,20260690,10,2,20,0,1.0,1.6824,2.3076,2.0867,1.77,1.0,2.0867,1.7692,tier_3,5,,,,50
olmo_3_1,identify_marked_contact,20260690,10,3,30,0,1.0,1.6667,2.2596,2.0467,1.74,1.0,2.0467,1.7432,tier_3,5,,,,50
olmo_3_1,identify_marked_contact,20260690,10,4,40,0,1.0,1.8235,2.3076,2.0867,1.8,1.0,2.0867,1.8045,tier_3,5,,,,50
olmo_3_1,identify_marked_contact,20260690,10,5,50,0,1.0,1.7882,2.3076,2.0667,1.79,1.0,2.0667,1.7906,tier_3,5,,,,50
qwen_3_5,gain_watch_trust,20260302,1,1,1,0,4.4,2.6,4.5238,3.0633,3.65,4.4,3.0633,3.6468,tier_2,8,8,15,8,50
qwen_3_5,gain_watch_trust,20260302,1,2,11,0,4.4,2.6143,4.4571,2.9,3.59,4.4,2.9,3.5929,tier_2,8,8,22,8,50
qwen_3_5,gain_watch_trust,20260302,1,3,21,0,4.1333,2.6333,4.5238,2.9833,3.57,4.1333,2.9833,3.5685,tier_2,5,5,20,5,50
qwen_3_5,gain_watch_trust,20260302,1,4,31,0,4.3111,3.3526,4.6571,3.7426,4.02,4.3111,3.7426,4.0159,tier_2,8,8,14,8,50
qwen_3_5,gain_watch_trust,20260302,1,5,41,0,3.7333,3.5615,4.7238,3.9472,3.99,3.7333,3.9472,3.9915,tier_2,6,6,17,6,50
qwen_3_5,gain_watch_trust,20260399,3,1,3,0,3.3333,2.84,4.7238,3.5167,3.6,3.3333,3.5167,3.6035,tier_2,6,6,14,6,50
qwen_3_5,gain_watch_trust,20260399,3,2,13,0,4.2667,2.8,4.5905,3.3844,3.76,4.2667,3.3844,3.7604,tier_2,7,7,15,7,50
qwen_3_5,gain_watch_trust,20260399,3,3,23,0,3.9111,3.0824,4.5905,3.4355,3.75,3.9111,3.4355,3.7549,tier_2,6,6,18,6,50
qwen_3_5,gain_watch_trust,20260399,3,4,33,0,3.5111,3.82,4.6571,3.7767,3.94,3.5111,3.7767,3.9412,tier_2,7,7,22,7,50
qwen_3_5,gain_watch_trust,20260399,3,5,43,0,3.7778,3.04,4.4571,3.1433,3.6,3.7778,3.1433,3.6046,tier_2,5,5,13,5,50
qwen_3_5,gain_watch_trust,20260496,5,1,5,0,3.8222,3.0526,4.5238,3.3323,3.68,3.8222,3.3323,3.6827,tier_2,8,8,14,8,50
qwen_3_5,gain_watch_trust,20260496,5,2,15,0,4.4,2.4143,4.3905,2.8367,3.51,4.4,2.8367,3.5104,tier_2,6,6,18,6,50
qwen_3_5,gain_watch_trust,20260496,5,3,25,0,3.5111,3.7824,4.5905,3.7255,3.9,3.5111,3.7255,3.9024,tier_2,5,5,40,5,50
qwen_3_5,gain_watch_trust,20260496,5,4,35,0,3.2,3.4143,4.7905,3.971,3.84,3.2,3.971,3.8439,tier_2,8,8,17,8,50
qwen_3_5,gain_watch_trust,20260496,5,5,45,0,3.7778,3.4,4.6571,3.7925,3.91,3.7778,3.7925,3.9069,tier_2,7,7,11,7,50
qwen_3_5,gain_watch_trust,20260593,7,1,7,0,4.3111,3.02,4.3905,2.8367,3.64,4.3111,2.8367,3.6396,tier_2,8,8,29,8,50
qwen_3_5,gain_watch_trust,20260593,7,2,17,0,4.3111,3.0118,4.5905,3.3661,3.82,4.3111,3.3661,3.8199,tier_2,5,5,19,5,50
qwen_3_5,gain_watch_trust,20260593,7,3,27,0,3.3778,3.4429,4.6571,3.6614,3.78,3.3778,3.6614,3.7848,tier_2,8,8,41,8,50
qwen_3_5,gain_watch_trust,20260593,7,4,37,0,4.4,2.4263,4.5238,3.0033,3.59,4.4,3.0033,3.5884,tier_2,5,5,30,5,50
qwen_3_5,gain_watch_trust,20260593,7,5,47,0,4.2667,3.0091,4.3905,2.8367,3.63,4.2667,2.8367,3.6257,tier_2,7,7,22,7,50
qwen_3_5,gain_watch_trust,20260690,9,1,9,0,4.3556,2.6263,4.4571,2.98,3.6,4.3556,2.98,3.6048,tier_2,8,8,29,8,50
qwen_3_5,gain_watch_trust,20260690,9,2,19,0,4.2222,3.04,4.5143,3.555,3.83,4.2222,3.555,3.8329,tier_2,6,6,13,6,50
qwen_3_5,gain_watch_trust,20260690,9,3,29,0,3.9556,2.8,4.581,3.5711,3.73,3.9556,3.5711,3.7269,tier_2,7,7,26,7,50
qwen_3_5,gain_watch_trust,20260690,9,4,39,0,3.7333,3.0263,4.3238,2.7133,3.45,3.7333,2.7133,3.4492,tier_2,5,5,21,5,50
qwen_3_5,gain_watch_trust,20260690,9,5,49,0,3.7333,3.7667,4.5905,3.6422,3.93,3.7333,3.6422,3.9332,tier_2,9,9,20,9,50
qwen_3_5,identify_marked_contact,20260302,2,1,2,1,5.0,3.7,3.7048,4.3895,4.2,4.6,3.7895,3.9486,tier_2,7,7,,7,19
qwen_3_5,identify_marked_contact,20260302,2,2,12,1,5.0,3.76,4.4476,4.4563,4.42,4.6,3.8563,4.166,tier_2,18,,,18,32
qwen_3_5,identify_marked_contact,20260302,2,3,22,1,5.0,2.5,4.0476,3.7389,3.82,4.6,3.1389,3.5716,tier_2,6,,,6,18
qwen_3_5,identify_marked_contact,20260302,2,4,32,0,2.0,3.22,4.081,3.5533,3.21,2.0,3.5533,3.2136,tier_2,9,16,,9,50
qwen_3_5,identify_marked_contact,20260302,2,5,42,0,2.0,2.68,3.9476,3.0167,2.91,2.0,3.0167,2.9111,tier_2,6,15,,6,50
qwen_3_5,identify_marked_contact,20260399,4,1,4,1,5.0,3.76,4.6571,4.5476,4.49,4.6,3.9476,4.2412,tier_2,21,,,21,35
qwen_3_5,identify_marked_contact,20260399,4,2,14,1,5.0,3.1,3.6381,4.0583,3.95,4.6,3.4583,3.6991,tier_2,7,7,,7,12
qwen_3_5,identify_marked_contact,20260399,4,3,24,1,5.0,3.7,4.1381,4.6128,4.36,4.6,4.0128,4.1127,tier_2,6,6,,6,26
qwen_3_5,identify_marked_contact,20260399,4,4,34,0,2.0,3.22,4.281,3.5733,3.27,2.0,3.5733,3.2686,tier_2,7,7,,7,50
qwen_3_5,identify_marked_contact,20260399,4,5,44,1,5.0,3.7,4.4476,4.7167,4.47,4.6,4.1167,4.2161,tier_2,16,30,,16,30
qwen_3_5,identify_marked_contact,20260496,6,1,6,1,5.0,3.7,4.2143,4.6333,4.39,4.6,4.0333,4.1369,tier_2,7,7,,7,20
qwen_3_5,identify_marked_contact,20260496,6,2,16,1,5.0,3.7,4.1143,4.4981,4.33,4.6,3.8981,4.0781,tier_2,7,7,,7,27
qwen_3_5,identify_marked_contact,20260496,6,3,26,0,2.0,3.2,3.881,2.8933,2.99,2.0,2.8933,2.9936,tier_2,5,5,,5,50
qwen_3_5,identify_marked_contact,20260496,6,4,36,0,2.0,3.0,4.5143,3.3267,3.21,2.0,3.3267,3.2102,tier_2,18,42,,18,50
qwen_3_5,identify_marked_contact,20260496,6,5,46,1,5.0,3.7,3.8714,4.6278,4.3,4.6,4.0278,4.0498,tier_2,6,6,,6,18
qwen_3_5,identify_marked_contact,20260593,8,1,8,0,3.925,3.6571,4.581,4.391,4.14,3.925,4.391,4.1385,tier_2,9,13,,9,50
qwen_3_5,identify_marked_contact,20260593,8,2,18,0,2.0,3.1,4.1476,3.3067,3.14,2.0,3.3067,3.1386,tier_2,6,6,,6,50
qwen_3_5,identify_marked_contact,20260593,8,3,28,0,2.0,3.3,4.181,3.5333,3.25,2.0,3.5333,3.2536,tier_2,6,6,,6,50
qwen_3_5,identify_marked_contact,20260593,8,4,38,1,5.0,3.0538,4.4905,4.668,4.3,4.6,4.068,4.0531,tier_2,6,6,,6,43
qwen_3_5,identify_marked_contact,20260593,8,5,48,1,5.0,3.7,3.7048,4.475,4.22,4.6,3.875,3.9699,tier_2,6,11,,6,16
qwen_3_5,identify_marked_contact,20260690,10,1,10,1,5.0,3.4,3.8381,4.0667,4.08,4.6,3.4667,3.8262,tier_2,7,7,,7,15
qwen_3_5,identify_marked_contact,20260690,10,2,20,1,5.0,3.7,4.2476,4.3778,4.33,4.6,3.7778,4.0813,tier_2,11,19,,11,27
qwen_3_5,identify_marked_contact,20260690,10,3,30,0,2.0,4.02,4.4476,3.5967,3.52,2.0,3.5967,3.5161,tier_2,7,7,,7,50
qwen_3_5,identify_marked_contact,20260690,10,4,40,1,5.0,3.7,4.3143,4.5583,4.39,4.6,3.9583,4.1432,tier_2,6,17,,6,24
qwen_3_5,identify_marked_contact,20260690,10,5,50,0,2.0,3.4,4.5143,3.74,3.41,2.0,3.74,3.4136,tier_2,7,7,,7,50
